x,z,taille
# Ensemble de particules : N = 100 | d = 0.1 | E_0 = 1 | taille = 0
-23.35,-12.35,0
-1.95,-19.25,0
-24.25,-7.45,0
-24.05,8.55,0
-11.15,5.05,0
22.75,-7.05,0
-14.25,-3.95,0
-6.15,21.75,0
-19.65,-24.35,0
23.15,9.15,0
19.55,19.35,0
24.25,-20.65,0
15.75,-21.55,0
4.85,-6.35,0
12.15,0.25,0
7.85,-18.35,0
-8.15,-13.05,0
-5.85,-12.15,0
2.15,-16.75,0
19.55,9.35,0
0.75,24.05,0
8.25,-18.95,0
20.35,24.55,0
-21.75,-11.25,0
0.45,22.75,0
19.65,19.15,0
-5.85,24.85,0
-14.65,-15.75,0
19.95,21.55,0
-3.75,1.65,0
-12.65,-7.95,0
8.35,-2.65,0
8.15,-0.75,0
-3.85,13.35,0
-6.05,3.35,0
-15.65,3.75,0
-6.85,-10.35,0
-6.45,23.55,0
22.55,-19.75,0
-10.65,9.15,0
19.45,24.45,0
-12.65,20.25,0
-13.55,9.85,0
12.25,7.45,0
21.55,15.95,0
12.25,-18.55,0
-15.25,-6.35,0
8.45,-20.75,0
12.85,12.55,0
-8.75,-22.65,0
1.45,23.35,0
15.95,-8.95,0
-2.35,10.65,0
-6.05,-18.15,0
-15.55,21.95,0
-8.65,-5.15,0
3.85,-15.15,0
-6.65,19.15,0
-8.45,20.75,0
-0.75,-22.15,0
-3.85,24.55,0
6.15,-6.95,0
20.35,1.55,0
1.05,12.45,0
15.45,16.65,0
-6.25,18.75,0
-15.75,-10.35,0
-24.55,24.15,0
9.85,-15.95,0
-21.85,-5.05,0
11.15,7.85,0
-6.75,13.05,0
-19.65,21.25,0
18.05,11.35,0
19.85,5.15,0
22.05,24.15,0
-14.55,15.25,0
-8.55,14.65,0
16.05,-23.65,0
20.95,-19.15,0
-1.45,6.35,0
9.55,-22.85,0
-6.55,-20.85,0
23.35,21.35,0
2.65,13.35,0
-19.85,-7.35,0
17.05,12.25,0
6.85,-2.35,0
9.35,-21.05,0
17.15,-22.15,0
24.45,15.35,0
1.15,20.15,0
1.45,-14.95,0
-23.05,-10.75,0
-23.45,-22.75,0
-16.95,-8.25,0
14.05,-9.55,0
-12.35,-20.05,0
-13.05,-0.05,0
-2.95,-22.75,0
-9.65,-24.25,0
20.75,4.25,0
-16.05,-21.75,0
19.45,5.65,0
8.05,-5.15,0
-10.95,-20.35,0
0.05,12.45,0
0.75,18.15,0
-7.75,2.85,0
-10.55,4.05,0
-1.15,-20.75,0
20.05,8.75,0
8.85,11.45,0
-10.15,0.75,0
-14.15,-18.05,0
-2.95,14.55,0
7.25,19.25,0
-12.55,9.15,0
15.25,5.05,0
2.15,1.75,0
-18.95,23.25,0
14.45,5.65,0
-11.15,-16.45,0
13.95,-9.65,0
-11.75,8.95,0
0.25,17.95,0
14.95,2.25,0
7.95,22.45,0
-6.95,10.95,0
13.75,15.95,0
-20.95,6.55,0
24.15,19.25,0
13.55,-18.85,0
16.45,-11.15,0
11.05,-4.45,0
-6.15,15.65,0
-2.25,-17.45,0
-15.55,-8.35,0
15.75,-13.35,0
-6.85,17.65,0
-13.75,-2.55,0
-10.25,7.25,0
-10.65,-8.45,0
-8.15,10.35,0
10.75,3.25,0
-20.75,11.85,0
-24.75,-16.85,0
-5.35,-20.95,0
6.75,3.05,0
20.65,20.85,0
23.55,6.85,0
-7.65,1.35,0
-0.85,-8.05,0
-6.55,-18.45,0
-16.55,-0.05,0
-18.25,-9.95,0
6.15,-0.05,0
-17.85,14.25,0
0.45,5.75,0
2.25,-22.75,0
16.65,1.75,0
-19.55,1.55,0
14.05,5.15,0
-19.75,-17.85,0
5.65,2.15,0
-4.45,-20.25,0
19.05,-10.05,0
-8.55,-14.85,0
19.05,4.65,0
13.25,8.55,0
-23.05,16.55,0
1.85,24.15,0
5.95,-9.15,0
-2.45,0.95,0
2.45,-7.65,0
-16.35,-12.65,0
-14.65,22.45,0
16.55,16.35,0
12.35,6.55,0
22.25,-5.05,0
24.75,-22.85,0
-21.05,8.95,0
-3.75,-20.45,0
-18.35,20.05,0
10.25,-15.95,0
-12.85,8.85,0
-14.95,-3.25,0
22.95,7.45,0
23.75,-2.05,0
24.65,-3.25,0
23.55,-4.15,0
-11.85,3.45,0
-22.25,6.15,0
-19.45,15.95,0
-14.85,-14.45,0
0.85,20.75,0
-15.75,15.55,0
-12.35,-16.55,0
9.45,9.05,0
3.45,-23.95,0
-15.45,-14.55,0
-7.25,22.65,0
16.75,-19.55,0
-0.55,-6.25,0
2.15,-2.65,0
-18.45,-8.25,0
-3.75,15.35,0
4.55,-16.45,0
-13.25,13.85,0
-0.25,-3.65,0
15.05,5.45,0
8.35,6.95,0
10.15,23.75,0
9.05,-5.35,0
-9.65,22.65,0
3.25,-10.65,0
17.05,-23.15,0
-22.75,-9.85,0
-20.05,-11.15,0
-17.25,-3.05,0
6.95,4.35,0
-18.85,-10.15,0
-24.65,11.15,0
-4.85,-19.05,0
-14.05,-10.85,0
-21.65,-4.25,0
5.55,21.75,0
6.35,1.75,0
-3.75,16.75,0
23.25,-3.55,0
19.35,-23.75,0
-23.35,-23.35,0
-17.55,13.15,0
16.15,-22.55,0
24.35,-14.85,0
17.35,-21.55,0
1.65,8.25,0
-18.35,-23.15,0
22.45,22.15,0
0.85,-15.15,0
6.55,-13.85,0
-1.45,16.25,0
13.45,-0.15,0
-14.35,-12.75,0
-19.35,-16.75,0
-8.85,20.85,0
-5.45,-18.35,0
-4.45,-23.55,0
-7.75,0.85,0
18.75,9.55,0
-2.45,-11.45,0
-2.85,23.65,0
-13.15,15.15,0
-18.45,-21.65,0
-16.35,21.85,0
-23.55,21.75,0
-6.25,14.25,0
6.55,-17.75,0
23.45,10.55,0
6.25,-16.35,0
-7.45,12.75,0
-7.05,17.85,0
-11.65,9.35,0
-19.05,21.25,0
12.05,22.55,0
-1.45,0.05,0
-12.55,3.85,0
0.75,-0.25,0
13.85,13.25,0
-7.65,-19.55,0
-10.25,5.05,0
-20.05,0.35,0
-6.85,-0.75,0
-9.85,24.95,0
8.65,2.55,0
-19.65,24.05,0
17.95,-3.25,0
-0.25,6.65,0
-16.85,-16.25,0
4.55,11.35,0
-7.85,11.15,0
13.35,-7.25,0
0.65,-9.45,0
23.65,8.65,0
8.65,-23.85,0
-1.25,9.95,0
9.85,-5.15,0
6.65,-6.15,0
24.55,-20.15,0
12.65,18.45,0
7.35,12.05,0
-3.05,20.85,0
-23.15,24.35,0
6.55,20.35,0
4.35,-4.95,0
-15.95,16.75,0
4.15,12.95,0
20.95,24.15,0
6.45,-6.35,0
-9.45,23.15,0
11.55,-10.45,0
-0.15,23.55,0
-23.65,23.15,0
-4.45,-18.75,0
-12.65,-24.45,0
-9.75,0.85,0
-14.65,-14.65,0
16.75,22.05,0
22.85,-3.75,0
-4.05,-3.05,0
15.45,-7.25,0
-10.85,-9.95,0
-16.55,16.05,0
23.85,2.25,0
4.85,-2.05,0
-21.55,8.95,0
-3.55,1.35,0
5.25,1.35,0
-13.95,3.35,0
-7.45,-4.05,0
-12.85,14.05,0
16.65,-18.85,0
11.25,2.55,0
5.75,-0.45,0
3.45,-4.05,0
24.95,-16.75,0
-20.95,19.75,0
-2.35,9.95,0
-3.85,-21.45,0
15.15,0.45,0
-4.15,-11.75,0
17.25,-9.95,0
6.35,-16.65,0
-11.25,-19.15,0
1.45,11.85,0
7.25,5.55,0
2.65,-21.35,0
-13.45,14.25,0
-19.25,5.55,0
-24.65,3.35,0
10.05,-24.85,0
10.05,-21.75,0
10.35,-15.65,0
16.35,-22.45,0
-14.75,-1.65,0
-3.05,8.75,0
-2.05,1.45,0
2.65,11.85,0
0.85,-18.85,0
0.15,-16.75,0
-22.45,-3.45,0
-19.75,1.15,0
-6.75,1.05,0
-2.95,6.05,0
11.15,-14.05,0
5.85,-19.65,0
-3.55,9.65,0
-3.95,13.85,0
-23.85,10.95,0
-0.05,-13.05,0
23.55,8.35,0
-1.65,3.85,0
4.55,3.25,0
-23.95,-16.45,0
6.85,-17.25,0
-5.65,0.05,0
18.55,-18.25,0
-22.65,-2.05,0
-9.35,-3.25,0
-1.55,9.55,0
22.55,-8.65,0
11.75,16.85,0
-13.25,16.05,0
-7.25,24.55,0
-20.75,-12.55,0
-20.65,9.35,0
23.85,20.35,0
-17.95,-22.15,0
12.65,-11.45,0
-19.05,7.25,0
10.55,-17.35,0
-9.55,4.55,0
16.35,-13.45,0
-0.85,8.65,0
21.75,0.95,0
3.75,-21.15,0
-17.65,-22.85,0
8.75,-1.35,0
11.65,4.75,0
-7.65,-17.55,0
-12.05,-5.75,0
-4.35,8.45,0
-9.95,3.65,0
5.35,20.55,0
-4.85,13.35,0
-17.95,8.05,0
7.25,12.45,0
17.05,18.25,0
6.15,-5.35,0
4.55,7.85,0
2.15,12.65,0
-2.75,16.25,0
17.15,-18.95,0
0.95,-15.15,0
-7.65,-22.25,0
-10.35,-6.85,0
13.95,24.45,0
22.85,23.05,0
11.95,4.25,0
-15.35,19.15,0
-14.55,15.05,0
-22.95,-23.85,0
-9.95,21.25,0
15.95,-13.85,0
6.05,3.45,0
2.95,22.45,0
-16.95,6.35,0
-21.25,19.05,0
13.35,-21.75,0
-22.35,0.35,0
-24.85,-5.15,0
16.95,12.35,0
-2.35,2.85,0
-8.95,7.35,0
8.45,-5.65,0
-21.65,-1.05,0
-2.45,18.05,0
15.25,20.95,0
20.05,23.65,0
22.25,-16.75,0
-18.15,-9.25,0
-18.65,-5.65,0
2.95,-9.45,0
1.15,-24.15,0
2.35,16.95,0
20.45,5.95,0
-9.85,14.25,0
-24.35,22.55,0
15.45,-5.05,0
-8.15,19.25,0
-15.65,-9.75,0
-5.25,-15.95,0
24.15,5.35,0
-22.05,14.45,0
5.15,-11.85,0
-0.65,10.85,0
-13.45,-1.45,0
4.75,-9.15,0
-11.85,-14.15,0
-6.05,21.45,0
1.95,7.05,0
-7.65,-16.35,0
5.05,22.95,0
23.35,-1.95,0
19.75,11.05,0
-2.55,15.25,0
11.55,23.45,0
15.35,14.75,0
-15.95,-21.25,0
-0.45,9.45,0
3.65,-24.25,0
14.55,4.35,0
21.15,8.35,0
11.05,15.15,0
16.85,-8.15,0
-17.75,12.65,0
9.05,4.55,0
20.75,-11.55,0
-24.65,-2.55,0
24.15,15.35,0
-0.65,9.45,0
-24.25,0.25,0
3.15,-2.05,0
-18.85,-22.25,0
11.15,-0.05,0
-23.25,-8.35,0
10.65,-16.05,0
8.15,24.15,0
0.05,13.95,0
4.95,1.25,0
-24.85,23.15,0
-9.25,-2.95,0
-15.85,14.95,0
18.35,17.15,0
-9.35,-2.35,0
-3.95,21.65,0
23.65,-16.65,0
-15.45,-20.15,0
-1.35,15.85,0
8.55,0.35,0
-12.95,12.15,0
2.75,22.05,0
3.25,-8.55,0
0.25,22.75,0
-18.75,-11.25,0
-18.65,-11.45,0
19.05,17.25,0
0.05,3.15,0
-14.95,0.35,0
-3.95,20.25,0
-24.85,21.45,0
13.15,-16.55,0
22.35,-24.35,0
12.75,1.55,0
3.85,2.15,0
-22.75,-8.25,0
13.55,-20.95,0
8.65,-15.85,0
13.25,18.15,0
-12.25,19.05,0
-13.85,-11.65,0
-17.45,-23.45,0
2.05,16.95,0
-3.05,-20.75,0
15.95,18.65,0
-7.15,4.75,0
-3.75,15.65,0
-6.85,-8.65,0
13.15,-8.25,0
-14.95,20.35,0
-12.45,-15.35,0
-3.75,-10.85,0
14.25,16.65,0
0.35,9.35,0
11.75,-12.55,0
-10.35,1.55,0
22.15,-17.55,0
-2.15,-11.95,0
0.35,-5.35,0
14.45,-4.25,0
-6.75,-9.15,0
15.45,-12.85,0
4.55,-21.35,0
21.05,-9.15,0
-16.85,-12.95,0
-23.05,-19.65,0
13.35,-14.45,0
22.25,-11.55,0
9.15,-5.95,0
7.35,13.65,0
-0.95,-0.45,0
-17.75,-9.05,0
-9.95,24.15,0
5.45,-8.35,0
-20.35,-20.05,0
5.35,22.85,0
-0.95,12.25,0
20.35,-12.15,0
-5.65,-15.55,0
-12.95,4.65,0
14.55,-8.55,0
-9.65,5.85,0
18.95,4.25,0
-7.25,-20.15,0
-1.05,-10.95,0
-14.95,-3.55,0
-4.45,-6.85,0
12.95,5.45,0
1.85,15.95,0
24.75,22.55,0
-6.65,23.95,0
-9.45,14.35,0
-3.85,-23.15,0
-16.05,-0.95,0
-11.25,21.85,0
2.55,-23.15,0
18.35,18.35,0
7.25,-21.95,0
-16.75,22.05,0
3.55,-3.25,0
-8.15,19.65,0
9.45,15.65,0
8.95,-11.15,0
-20.05,-8.35,0
-22.05,-3.55,0
-24.95,-18.95,0
-20.75,-13.65,0
-9.15,-9.95,0
17.15,-6.35,0
-16.65,24.95,0
10.55,7.35,0
-23.65,-18.85,0
-20.25,1.75,0
-6.85,1.45,0
-23.35,-11.85,0
20.85,6.35,0
11.25,-17.45,0
-2.55,10.05,0
-3.25,-19.45,0
3.05,11.75,0
9.25,-12.45,0
2.25,-6.85,0
-2.45,-9.45,0
6.25,-17.15,0
20.05,15.05,0
7.15,23.55,0
6.95,15.95,0
-23.85,-2.75,0
2.05,4.55,0
-2.15,-6.55,0
-5.75,-10.55,0
-22.25,-11.35,0
16.05,-7.85,0
0.85,-22.15,0
-5.05,19.95,0
15.15,-6.15,0
18.65,14.95,0
21.65,8.15,0
-21.35,-6.25,0
-17.85,3.15,0
20.55,-11.25,0
-7.85,-15.05,0
-4.45,2.75,0
-0.65,0.55,0
-22.25,-17.75,0
20.25,3.85,0
10.85,14.35,0
0.95,-22.25,0
-22.55,-23.15,0
-5.85,21.35,0
3.05,-11.65,0
22.75,-4.85,0
-22.35,-5.55,0
-17.75,10.25,0
24.35,-12.35,0
5.85,-22.45,0
-8.45,-3.35,0
19.45,10.55,0
13.75,11.75,0
-13.15,-4.85,0
4.35,-22.65,0
-11.85,-3.35,0
-21.15,11.65,0
0.05,11.55,0
15.05,-3.65,0
-2.25,2.55,0
4.55,-20.75,0
-1.55,-3.25,0
-13.45,3.85,0
1.35,2.15,0
11.15,14.55,0
5.05,-11.45,0
-2.65,12.15,0
4.95,10.15,0
14.55,-1.65,0
18.55,-7.25,0
-0.45,-6.05,0
10.25,-3.35,0
3.45,9.25,0
-19.35,16.75,0
1.95,-9.45,0
17.25,-7.45,0
-9.25,-2.15,0
15.75,23.05,0
0.65,-18.95,0
23.35,-9.35,0
11.35,21.55,0
-7.25,-4.95,0
21.85,7.25,0
18.75,17.15,0
4.55,-8.35,0
23.75,-16.35,0
-21.75,0.65,0
-16.95,2.75,0
-4.65,24.95,0
-19.35,2.05,0
-12.95,-11.65,0
-16.35,23.25,0
13.35,9.95,0
-15.25,-16.45,0
12.45,15.65,0
17.85,5.75,0
-9.05,24.65,0
16.05,23.35,0
-22.45,-4.95,0
21.65,24.55,0
8.25,-24.35,0
20.45,17.45,0
-1.55,2.55,0
9.55,-0.45,0
19.05,-24.95,0
20.65,12.85,0
-2.75,-19.65,0
-18.25,-10.75,0
-1.45,2.55,0
23.75,-3.25,0
13.75,-15.35,0
-18.95,19.25,0
-13.25,16.15,0
-3.05,20.75,0
23.15,-6.15,0
-19.45,5.25,0
0.85,23.35,0
-13.55,0.45,0
-10.25,-20.65,0
-23.75,13.65,0
7.85,-16.45,0
13.65,-14.95,0
-14.45,-1.25,0
18.05,-18.05,0
11.15,24.15,0
-13.65,-4.25,0
23.55,13.35,0
-6.45,15.45,0
8.75,2.05,0
-23.65,-3.95,0
10.05,22.25,0
10.25,-21.15,0
-14.25,-17.85,0
-24.65,1.05,0
-1.85,-11.75,0
-17.85,-2.15,0
-13.85,-11.05,0
10.05,2.65,0
-14.95,-22.25,0
-23.45,21.95,0
22.95,-12.55,0
5.75,-12.95,0
-12.85,-13.55,0
-3.45,-9.65,0
3.85,-4.75,0
10.95,-17.85,0
-4.15,-7.45,0
-18.35,-24.65,0
-13.85,-0.75,0
-1.85,14.45,0
14.95,-11.35,0
9.75,21.25,0
21.55,-24.95,0
5.45,-18.45,0
-3.25,0.65,0
12.65,-1.05,0
21.35,-13.15,0
5.35,15.45,0
18.35,-18.25,0
-21.95,0.85,0
-17.55,-16.05,0
-18.15,11.15,0
-18.35,-14.85,0
5.35,-24.35,0
-23.25,10.55,0
-19.95,-18.65,0
-23.25,2.15,0
-1.45,17.05,0
-10.35,15.95,0
20.85,-16.65,0
3.25,5.65,0
-24.45,21.65,0
18.05,-11.25,0
-4.65,3.75,0
17.75,22.35,0
22.85,15.15,0
16.95,3.55,0
-3.55,-11.65,0
21.85,16.35,0
-11.95,-9.95,0
23.85,-8.55,0
8.95,14.05,0
-22.75,-12.95,0
-3.85,12.95,0
-23.15,5.05,0
18.25,12.85,0
-22.75,-2.25,0
9.55,23.75,0
-10.35,16.85,0
9.05,20.45,0
-16.45,15.45,0
-0.35,15.25,0
-5.35,11.15,0
23.85,-8.95,0
18.05,1.35,0
-15.65,-18.75,0
22.75,-23.65,0
1.05,7.95,0
14.15,8.85,0
16.65,-14.05,0
22.95,1.05,0
2.35,9.95,0
-20.55,8.05,0
-22.65,-10.55,0
6.55,-2.85,0
-9.55,-3.35,0
12.95,21.05,0
-5.95,11.95,0
1.65,18.05,0
12.45,21.05,0
6.45,22.55,0
11.95,12.55,0
1.85,1.65,0
7.45,-24.75,0
-15.05,-0.05,0
-3.75,21.75,0
21.15,-6.35,0
3.25,1.55,0
-4.05,-7.85,0
18.75,9.85,0
-3.25,-22.35,0
19.55,14.35,0
-19.95,7.75,0
-21.65,7.55,0
-10.05,-23.45,0
-24.95,0.75,0
-4.35,-1.75,0
4.65,8.65,0
-3.35,-3.65,0
-10.05,22.95,0
-4.35,-2.85,0
-11.45,-10.15,0
9.25,-2.05,0
18.85,17.35,0
20.05,3.25,0
-20.05,12.35,0
6.85,19.75,0
7.35,19.05,0
12.35,-0.85,0
18.85,-17.95,0
17.35,-13.15,0
-14.85,-7.35,0
-24.55,1.75,0
1.35,20.05,0
7.25,11.35,0
14.95,-15.05,0
-3.25,10.35,0
16.85,-11.75,0
-11.55,0.25,0
-23.15,0.35,0
-1.65,-12.25,0
-22.45,10.15,0
-12.55,-15.55,0
-21.75,-10.25,0
12.05,4.05,0
-14.05,-23.55,0
-24.05,20.45,0
10.25,21.65,0
-22.35,-6.75,0
13.35,17.85,0
-22.55,2.35,0
-18.65,-17.35,0
-20.85,-16.05,0
-10.75,17.25,0
-4.45,-21.15,0
-23.85,9.05,0
10.35,21.05,0
-5.65,-9.25,0
-17.35,13.45,0
17.55,2.75,0
-5.15,-7.45,0
3.15,3.95,0
1.35,-12.05,0
4.95,10.45,0
21.65,-19.65,0
6.95,14.35,0
8.75,21.85,0
7.25,-4.95,0
0.25,-20.45,0
11.45,6.65,0
19.85,-5.95,0
19.45,-6.35,0
22.75,9.05,0
17.15,-5.75,0
-19.85,23.15,0
-11.85,15.15,0
-4.05,10.35,0
-11.95,-11.45,0
-4.45,20.05,0
22.45,-23.55,0
-6.75,6.95,0
1.55,-23.35,0
-11.85,7.35,0
3.95,-3.65,0
-3.45,4.55,0
-18.15,10.15,0
22.95,12.05,0
-0.55,-17.75,0
-7.65,0.75,0
0.95,-23.05,0
0.65,-0.25,0
13.05,-21.45,0
-10.05,3.65,0
-11.35,-7.65,0
-9.15,-18.45,0
-4.05,16.25,0
1.85,24.75,0
7.65,-19.15,0
12.25,-18.85,0
-7.85,-6.75,0
3.65,-3.65,0
-24.25,-14.05,0
-11.45,-19.85,0
-3.55,-17.95,0
7.25,-18.35,0
-15.95,-3.15,0
17.45,13.95,0
15.05,24.35,0
-23.95,12.95,0
16.55,11.95,0
12.65,-0.75,0
-20.95,-20.05,0
-10.25,15.95,0
-3.55,21.75,0
-6.05,4.65,0
-13.65,0.35,0
-11.95,12.45,0
-20.85,10.65,0
-3.55,-6.85,0
-4.05,2.85,0
-24.05,13.85,0
-13.75,20.45,0
24.45,8.55,0
-7.35,-7.35,0
-17.35,-22.05,0
-4.45,17.95,0
-1.15,24.35,0
-10.85,-15.75,0
-14.75,0.15,0
20.25,-17.95,0
-9.65,4.85,0
0.85,13.45,0
-13.05,22.95,0
8.85,-17.65,0
7.25,-3.75,0
16.75,-0.15,0
-3.45,1.05,0
-4.05,-11.25,0
-11.05,-7.55,0
-6.95,13.65,0
4.75,24.15,0
5.15,2.25,0
24.95,7.45,0
-13.65,15.05,0
-0.95,11.85,0
-18.35,10.85,0
-21.25,-0.75,0
11.75,1.15,0
16.65,4.35,0
9.05,24.95,0
-21.55,2.85,0
-6.05,-7.65,0
20.65,17.65,0
15.85,-19.95,0
-6.85,24.95,0
-16.05,16.05,0
2.85,16.55,0
-13.65,-1.55,0
-8.55,-5.75,0
-12.15,-9.25,0
-21.95,-2.55,0
24.65,13.55,0
1.35,-17.15,0
-18.65,-3.05,0
10.75,-15.95,0
7.85,-8.95,0
-1.85,0.15,0
-22.55,17.95,0
-3.75,-4.65,0
-5.15,5.65,0
14.45,9.45,0
-13.85,-15.55,0
14.85,-1.85,0
-6.75,24.55,0
-20.75,22.15,0
-1.25,12.85,0
6.95,8.55,0
9.55,-16.15,0
-18.45,-18.95,0
13.85,-10.95,0
-19.15,5.75,0
-9.05,-14.45,0
-1.65,14.35,0
1.15,3.15,0
-9.15,17.15,0
-6.05,-20.65,0
2.95,-14.85,0
10.95,13.25,0
1.25,-2.15,0
10.75,-1.55,0
14.75,-19.75,0
-19.05,-15.75,0
-1.75,14.15,0
17.75,-9.85,0
24.15,-3.75,0
24.65,-15.55,0
-7.45,-6.55,0
15.35,-16.95,0
4.05,-16.35,0
20.95,-14.25,0
-5.25,-3.45,0
-16.15,13.25,0
-2.05,22.55,0
22.45,-20.35,0
14.95,14.65,0
9.35,-22.05,0
-2.15,9.45,0
12.75,22.05,0
-24.25,15.95,0
17.45,-1.05,0
-15.95,-8.85,0
-2.55,-18.45,0
-18.15,-2.55,0
-3.65,11.85,0
-13.75,0.95,0
6.65,16.55,0
21.05,-9.05,0
23.85,-0.65,0
-19.35,-2.95,0
-21.15,-0.15,0
13.45,-16.85,0
23.25,-0.95,0
-11.15,-14.65,0
9.15,20.25,0
16.45,-0.65,0
10.65,-16.35,0
10.15,-7.25,0
-9.55,-19.45,0
-5.55,17.45,0
-1.35,12.35,0
4.65,19.15,0
15.35,6.65,0
-21.35,-23.25,0
-16.25,-8.65,0
-15.85,17.05,0
13.55,8.75,0
16.05,23.65,0
23.15,4.95,0
3.45,6.75,0
24.45,12.85,0
6.05,13.35,0
22.65,8.35,0
10.45,6.05,0
-18.35,24.25,0
18.75,10.25,0
13.85,15.05,0
-14.15,4.25,0
5.55,-20.65,0
-24.05,-15.55,0
24.95,8.95,0
11.05,8.55,0
-11.65,-6.95,0
-15.65,14.55,0
5.95,19.75,0
15.65,-15.85,0
10.95,-12.95,0
-21.35,23.95,0
5.55,-11.05,0
0.75,9.75,0
4.95,23.25,0
-17.15,8.55,0
-10.55,-11.45,0
-7.75,9.05,0
-12.25,5.15,0
-5.95,10.65,0
-21.95,0.05,0
8.85,-3.45,0
-10.45,3.15,0
-20.15,13.65,0
2.75,-4.75,0
-0.85,-8.55,0
5.25,-7.95,0
-4.25,-8.05,0
8.15,5.75,0
-7.05,8.75,0
-4.35,21.35,0
-11.95,-22.95,0
-24.45,-24.85,0
-9.25,5.95,0
-13.15,-14.35,0
-22.05,-9.95,0
-23.15,3.15,0
2.15,15.95,0
-19.85,2.15,0
-8.95,2.45,0
-2.15,-13.55,0
-8.15,-2.35,0
-24.15,3.25,0
-3.25,5.55,0
-15.15,-17.25,0
-6.55,3.75,0
-7.55,22.75,0
11.75,16.65,0
-21.65,20.45,0
9.05,2.35,0
-10.35,23.95,0
-9.65,-5.55,0
-13.85,-8.05,0
20.25,-19.25,0
24.95,23.15,0
-24.65,5.25,0
6.95,-17.15,0
-4.75,-1.85,0
-1.95,21.55,0
-22.25,-15.25,0
-0.75,-0.95,0
-4.05,-24.15,0
17.45,23.65,0
-18.65,-23.95,0
13.25,-9.15,0
-12.35,0.05,0
-1.55,-5.15,0
18.75,21.85,0
21.05,-4.25,0
6.55,10.85,0
19.15,-7.95,0
20.85,-6.25,0
0.15,-8.15,0
3.15,16.95,0
23.75,21.55,0
4.95,-0.55,0
20.45,-13.05,0
17.85,-14.15,0
22.45,-3.25,0
13.15,-11.05,0
7.65,3.85,0
-7.95,-7.55,0
-20.85,19.35,0
9.05,14.75,0
21.55,9.15,0
4.25,-22.95,0
19.75,9.05,0
-6.45,1.35,0
-0.95,2.75,0
5.55,14.85,0
-5.95,-19.85,0
-13.55,17.05,0
21.15,12.95,0
13.55,-9.15,0
-3.35,0.15,0
4.55,18.95,0
-12.55,17.35,0
-22.35,22.45,0
0.65,9.75,0
-7.35,11.15,0
-12.75,1.95,0
22.25,20.75,0
10.45,-0.25,0
20.65,-8.35,0
14.05,20.05,0
19.55,22.25,0
3.75,-23.55,0
-1.85,17.75,0
-1.45,21.95,0
15.75,-14.95,0
3.35,-18.95,0
-6.35,-13.75,0
17.65,13.25,0
-11.15,16.15,0
11.55,18.05,0
-8.45,8.15,0
-21.65,1.65,0
-0.95,16.65,0
1.05,24.15,0
11.45,-15.25,0
-6.05,24.25,0
1.25,-3.45,0
-6.75,-14.15,0
-5.15,-16.95,0
-23.25,4.35,0
-5.75,18.05,0
12.65,-12.45,0
-3.75,-3.95,0
13.65,-2.65,0
-14.25,10.95,0
-7.35,9.15,0
-24.55,-12.05,0
9.75,3.95,0
1.75,22.15,0
-15.85,-13.15,0
6.75,20.65,0
-15.85,-12.05,0
-9.55,3.05,0
18.45,-15.05,0
4.65,-14.15,0
-9.55,-8.65,0
16.25,-11.05,0
-21.65,-8.65,0
-8.75,-19.95,0
-17.95,-4.25,0
-21.65,-2.95,0
-10.85,11.95,0
10.15,15.05,0
-21.85,-5.75,0
6.05,-13.35,0
19.75,-24.45,0
22.85,-10.85,0
-15.25,-9.15,0
-19.55,-14.85,0
11.35,0.25,0
13.05,0.55,0
7.85,17.35,0
4.45,1.15,0
-3.45,12.65,0
-17.35,4.55,0
-0.55,-15.85,0
-9.15,-12.05,0
2.85,23.75,0
3.85,24.15,0
-4.65,19.65,0
3.65,8.15,0
-15.75,8.45,0
-23.95,24.35,0
12.35,20.05,0
19.05,-4.35,0
-6.75,-13.55,0
16.55,13.65,0
0.55,-22.25,0
16.55,-24.65,0
16.05,21.65,0
2.35,16.65,0
4.35,19.35,0
11.65,-11.05,0
-24.85,-0.65,0
-17.85,12.65,0
-15.15,-4.25,0
12.65,8.45,0
8.65,6.45,0
11.65,2.05,0
21.15,-10.25,0
-5.75,-6.25,0
-9.45,-5.05,0
23.55,6.55,0
0.65,7.65,0
20.15,23.95,0
-13.95,-6.45,0
13.75,19.75,0
20.25,-5.35,0
-17.25,-6.85,0
-4.65,-14.25,0
12.25,-19.25,0
18.85,-13.15,0
-10.35,8.95,0
-5.25,-24.35,0
-10.85,9.45,0
-18.45,-19.45,0
-23.55,-21.35,0
-3.15,-5.95,0
-6.75,-17.85,0
24.35,-14.95,0
7.35,-20.05,0
16.85,-21.25,0
-1.35,7.25,0
15.65,-7.05,0
-0.75,-2.35,0
11.75,23.75,0
11.75,9.05,0
23.45,-3.15,0
8.35,11.55,0
-19.65,-18.25,0
14.45,-7.65,0
9.05,21.75,0
9.65,-6.45,0
-23.85,12.85,0
2.15,6.15,0
-20.65,-15.95,0
-5.95,8.85,0
6.45,18.45,0
-22.55,3.05,0
14.75,-21.55,0
-10.05,23.15,0
-8.35,16.65,0
-2.35,15.05,0
18.55,17.35,0
-8.65,-0.05,0
2.65,-19.65,0
11.25,-12.05,0
9.55,-15.85,0
-4.85,-12.55,0
6.95,8.95,0
8.85,-8.45,0
-11.75,8.35,0
13.85,18.85,0
